recipe,video_name,time,Notes,step,bowl,microwave,tortilla,plate,knife,mug,kettle,measuring_cup,dripper,filter,scale,grinder,Object exhaustive
,bowl_oatmeal_dry_office2_lightson,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_office2_lightson2,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_office_lightsoff,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_office_lightson,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_orange_booth_lightsoff,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_orange_booth_lightson,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_printer,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_printerroom_lightsoff,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_staircase,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_dry_window,0:00,,,oatmeal[dry],,,,,,,,,,,,
,bowl_oatmeal_honey_kitchenlightsoff,0:00,,,oatmeal+raisins[cooked]+banana+cinnamon+honey,,,,,,,,,,,,
,bowl_oatmeal_honey_kitchenlightson,0:00,,,oatmeal+raisins[cooked]+banana+cinnamon+honey,,,,,,,,,,,,
,bowl_oatmeal_honey_officelightsoff,0:00,,,oatmeal+raisins[cooked]+banana+cinnamon+honey,,,,,,,,,,,,
,bowl_oatmeal_honey_officelightson,0:00,,,oatmeal+raisins[cooked]+banana+cinnamon+honey,,,,,,,,,,,,
,bowl_oatmeal_honey_printer,0:00,,,oatmeal+raisins[cooked]+banana+cinnamon+honey,,,,,,,,,,,,
,bowl_oatmeal_raisin_kitchenlightsoff,0:00,,,oatmeal+raisins[cooked],,,,,,,,,,,,
,bowl_oatmeal_raisin_kitchenlightson,0:00,,,oatmeal+raisins[cooked],,,,,,,,,,,,
,bowl_oatmeal_raisin_officelightsoff,0:00,,,oatmeal+raisins[cooked],,,,,,,,,,,,
,bowl_oatmeal_raisin_officelightson,0:00,,,oatmeal+raisins[cooked],,,,,,,,,,,,
,bowl_oatmeal_raisin_printer,0:00,,,oatmeal+raisins[cooked],,,,,,,,,,,,
,bowl_oatmeal_water_kitchenslightsoff,0:00,,,oatmeal+water,,,,,,,,,,,,
,bowl_oatmeal_water_kitchenslightson,0:00,,,oatmeal+water,,,,,,,,,,,,
,bowl_oatmeal_water_officelightsoff,0:00,,,oatmeal+water,,,,,,,,,,,,
,bowl_oatmeal_water_officelightson,0:00,,,oatmeal+water,,,,,,,,,,,,
,bowl_oatmeal_water_printer,0:00,,,oatmeal+water,,,,,,,,,,,,
,bowl_office_lightsoff,0:00,,,empty,,,,,,,,,,,,
,bowl_office_lightson,0:00,,,empty,,,,,,,,,,,,
,bowl_orange_booth_lightsoff,0:00,,,empty,,,,,,,,,,,,
,bowl_orange_booth_lightson,0:00,,,empty,,,,,,,,,,,,
,bowl_printer,0:00,,,empty,,,,,,,,,,,,
,bowl_staircase,0:00,,,empty,,,,,,,,,,,,
,bowl_window,0:00,,,empty,,,,,,,,,,,,
,coffee_grounds_drained_kitchen_lightson,0:00,,,,,,,,dripper+filter+coffee[drained],,,,,,,
,coffee_grounds_drained_office_lightsoff,0:00,,,,,,,,dripper+filter+coffee[drained],,,,,,,
,coffee_grounds_drained_office_lightson,0:00,,,,,,,,dripper+filter+coffee[drained],,,,,,,
,coffee_grounds_drained_window,0:00,,,,,,,,dripper+filter+coffee[drained],,,,,,,
,coffee_grounds_dry_to_wet_kitchen_lightson,0:00,,,,,,,,,,,,,,,
,coffee_grounds_dry_to_wet_pour,0:00,,,,,,,,,,,,,,,
,coffee_grounds_dry_to_wet_pour_office_lightsoff,0:00,,,,,,,,,,,,,,,
,coffee_grounds_wet_kitchen_lightson,0:00,,,,,,,,dripper+filter+coffee[wet],,,,,,,
,coffee_grounds_wet_office_lightsoff,0:00,,,,,,,,dripper+filter+coffee[wet],,,,,,,
,coffee_grounds_wet_office_lightson,0:00,,,,,,,,dripper+filter+coffee[wet],,,,,,,
,coffee_grounds_wet_pour_window,0:00,,,,,,,,dripper+filter+coffee[wet],,,,,,,
,coffee_stack_grounds_wet_window,0:00,,,,,,,,dripper+filter+coffee[wet],,,,,,,
,folded_kitchen_lightsoff,0:00,,,,,folded,,,,,,,,,,
,folded_kitchen_lightson,0:00,,,,,folded,,,,,,,,,,
,folded_nursing_lightsoff,0:00,,,,,folded,,,,,,,,,,
,folded_nursing_lightson,0:00,,,,,folded,,,,,,,,,,
,folded_office_lightsoff,0:00,,,,,folded,,,,,,,,,,
,folded_office_lightson,0:00,,,,,folded,,,,,,,,,,
,folded_orange_booth_lightsoff,0:00,,,,,folded,,,,,,,,,,
,folded_orange_booth_lightson,0:00,,,,,folded,,,,,,,,,,
,folded_printer,0:00,,,,,folded,,,,,,,,,,
,folded_staircase,0:00,,,,,folded,,,,,,,,,,
,folded_window,0:00,,,,,folded,,,,,,,,,,
,mug_coffee_kitchen_lightsoff,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_kithchen_lightson,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_nursing_lightsoff,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_nursing_lightson,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_office_lightsoff,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_office_lightson,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_orange_booth_lightsoff,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_orange_booth_lightson,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_printer,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_staircase,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_coffee_window,0:00,,,,,,,,dripper+filter+coffee[dry],,,,,,,
,mug_filter_kitchen_lightsoff,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_kitchen_lightson,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_nursing_lightsoff,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_nursing_lightson,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_office_lightsoff,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_office_lightson,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_orange_booth_lightsoff,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_orange_booth_lightson,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_printer,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_staircase,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_filter_window,0:00,,,,,,,,dripper+filter,,,,,,,
,mug_kitchen_lightsoff,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_kitchen_lightson,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_nursingroom_lightsoff,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_nursingroom_lightson,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_office_lightsoff,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_office_lightson,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_printerroom_lightsoff,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_stairwell_asis,0:00,,,,,,,,dripper[empty],,,,,,,
,mug_teabag_kitchen_lightsoff,0:00,,,,,,,,teabag,,,,,,,
,mug_teabag_kitchen_lightson,0:00,,,,,,,,teabag,,,,,,,
,mug_teabag_mailroom_lightsoff,0:00,,,,,,,,teabag,,,,,,,
,mug_teabag_office_lightsoff,0:00,,,,,,,,teabag,,,,,,,
,mug_teabag_office_lightson,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_teabag_stirrer_holding_kitchen_lightson,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_teabag_stirrer_kitchen_lightson,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_teabag_stirrer_mailroom_lightsoff,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_teabag_stirrer_office_lightsoff,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_teabag_stirrer_office_lightson,0:00,,,,,,,,teabag+stirrer,,,,,,,
,mug_window_lightson,0:00,,,,,,,,dripper[empty],,,,,,,
,nowl_oatmeal_dry_nursingroom_lightson,0:00,,,oatmeal[dry],,,,,,,,,,,,
,on_plate_pinwheel_kitchen_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_kitchen_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_nursing_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_nursing_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_office_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_office_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_orange_booth_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_orange_booth_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_printer,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_staircase,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_pinwheel_window,0:00,,,,,sliced[full],,,,,,,,,,
,on_plate_quesadilla_kitchen_lightsoff,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_kitchen_lightson,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_nursing_lightsoff,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_nursing_lightson,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_office_lightsoff,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_office_lightson,0:00,,,,,cut,,,,,,,,,,
,on_plate_quesadilla_printer,0:00,,,,,cut,,,,,,,,,,
,package_kitchen_lightsoff,0:00,,,,,in-package,,,,,,,,,,
,package_kitchen_lightson,0:00,,,,,in-package,,,,,,,,,,
,package_nursingroom_lightsoff,0:00,,,,,in-package,,,,,,,,,,
,package_nursingroom_lightson,0:00,,,,,in-package,,,,,,,,,,
,package_office_lightsoff,0:00,,,,,in-package,,,,,,,,,,
,package_office_lightson,0:00,,,,,in-package,,,,,,,,,,
,package_orangebooth_lightsoff,0:00,,,,,in-package,,,,,,,,,,
,package_orangebooth_lightson,0:00,,,,,in-package,,,,,,,,,,
,package_printerroom_lightson,0:00,,,,,in-package,,,,,,,,,,
,package_stairwell_as-is,0:00,,,,,in-package,,,,,,,,,,
,package_window_lightson,0:00,,,,,in-package,,,,,,,,,,
,pb_jelly_kitchen_lightsoff,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_kitchen_lightson,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_nursingroom_lightsoff,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_nursingroom_lightson,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_office_lightsoff,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_office_lightson,0:00,,,,,pb+jelly[full],,,,,,,,,,
,pb_jelly_printerroom_lightsoff,0:00,,,,,pb+jelly[full],,,,,,,,,,
,peanut-butter_kitchen_lightsoff,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_kitchen_lightson,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_nursingroom_lightsoff,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_nursingroom_lightson,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_office_lightsoff,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_office_lightson,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_orangeroom_lightsoff,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_orangeroom_lightson,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_printerroom_lightsoff,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_stairwell_as-is,0:00,,,,,peanut-butter[full],,,,,,,,,,
,peanut-butter_window_lightson,0:00,,,,,peanut-butter[full],,,,,,,,,,
,plain_kitchen_lightsoff,0:00,,,,,plain,,,,,,,,,,
,plain_kitchen_lightson,0:00,,,,,plain,,,,,,,,,,
,plain_nursingroom_lightsoff,0:00,,,,,plain,,,,,,,,,,
,plain_nursingroom_lightson,0:00,,,,,plain,,,,,,,,,,
,plain_office_lightsoff,0:00,,,,,plain,,,,,,,,,,
,plain_office_lightson,0:00,,,,,plain,,,,,,,,,,
,plain_orangebooth_lightsoff,0:00,,,,,plain,,,,,,,,,,
,plain_orangebooth_lightson,0:00,,,,,plain,,,,,,,,,,
,plain_printerroom_lightsoff,0:00,,,,,plain,,,,,,,,,,
,plain_stairwell_as-is,0:00,,,,,plain,,,,,,,,,,
,plain_window_lightson,0:00,,,,,plain,,,,,,,,,,
,quesadilla_onplate_hallway,0:00,,,,,cut,,,,,,,,,,
,rolled_kitchen_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_kitchen_lightson2,0:00,,,,,rolled,,,,,,,,,,
,rolled_nursingroom_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_nursingroom_lightson2,0:00,,,,,rolled,,,,,,,,,,
,rolled_office_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_office_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_printerroom_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_kitchen_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_kitchen_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_nursing_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_nursing_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_office_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_office_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_orange_booth_lightsoff,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_orange_booth_lightson,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_printer,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_staircase,0:00,,,,,rolled,,,,,,,,,,
,rolled_toothpick_window,0:00,,,,,rolled,,,,,,,,,,
,sliced_pinwheel_kitchen_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_kitchen_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_nursing_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_nursing_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_office_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_office_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_orange_booth_lightsoff,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_orange_booth_lightson,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_printer,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_staircase,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_pinwheel_window,0:00,,,,,sliced[full],,,,,,,,,,
,sliced_quesadilla_kitchen_lightsoff,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_kitchen_lightson,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_nursing_lightsoff,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_nursing_lightson,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_office_lightsoff,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_office_lightson,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_printer,0:00,,,,,cut,,,,,,,,,,
,sliced_quesadilla_window,0:00,,,,,cut,,,,,,,,,,
,tortilla_nutella_banana_kitchen_lightoff,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_kitchen_lighton,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_nursing_lightoff,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_nursing_lighton,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_office_lightoff,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_office_lighton,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_orange_booth_lightsoff,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_orange_booth_lightson,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_printer_room,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_staircase,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_banana_window,0:00,,,,,nutella+banana[full],,,,,,,,,,
,tortilla_nutella_kitchen_lightoff,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_kitchen_lighton,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_nursing_lightoff,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_nursing_lighton,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_office_lightoff,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_office_lighton,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_orange_booth_lightsoff,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_orange_booth_lightson,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_printer_room,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_staircase,0:00,,,,,nutella[full],,,,,,,,,,
,tortilla_nutella_window,0:00,,,,,nutella[full],,,,,,,,,,
,mug_empty_office_lightsoff,0:00,,,,,,,,empty,,,,,,,
,mug_empty_office_lightson,0:00,,,,,,,,empty,,,,,,,
,mug_water-partial_office_lightson,0:00,,,,,,,,water[partial],,,,,,,
,mug_water_full_office_lightson,0:00,,,,,,,,water[full],,,,,,,
,mug_empty_table_purple_lightson,0:00,,,,,,,,empty,,,,,,,
,mug_empty_table_yellow_lightson,0:00,,,,,,,,empty,,,,,,,
,mug_tea_table_yellow_lightson,0:00,,,,,,,,water,,,,,,,
,mug_teabag-water-full_table_purple_lightson,0:00,,,,,,,,tea-bag+water[full],,,,,,,
,mug_teabag-water-full_table_yellow_lightson,0:00,,,,,,,,tea-bag+water[full],,,,,,,
,mug_teabag-water-partial_table_yellow_lightson,0:00,,,,,,,,tea-bag+water[partial],,,,,,,
,mug_teabag_table_purple_lightson,0:00,,,,,,,,tea-bag,,,,,,,
,mug_teabag_table_yellow_lightson,0:00,,,,,,,,tea-bag,,,,,,,
,mug_water_table_purple_lightson,0:00,,,,,,,,water,,,,,,,
,mug_tea_water_mug_kitchen,,,,,,,,,tea-bag+water[full],,,,,,,
,mug_tea_water_mug_office,,,,,,,,,tea-bag+water[full],,,,,,,
,mug_tea_water_mug_window,,,,,,,,,tea-bag+water[full],,,,,,,
,ood_tortila_kitchen_1,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_2,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_3,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_4,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_5,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_6,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_7,,,,,,unknown,,,,,,,,,,
,ood_tortila_kitchen_8,,,,,,unknown,,,,,,,,,,
,ood_tortila_office_lightsoff,,,,,,unknown,,,,,,,,,,
,ood_tortila_office_lightson,,,,,,unknown,,,,,,,,,,
,ood_tortila_window_lightsoff,,,,,,unknown,,,,,,,,,,
,ood_tortila_window_lightson,,,,,,unknown,,,,,,,,,,
,rolled_CUSP1,,,,,,,,,,,,,,,,
,rolled_CUSP2,,,,,,,,,,,,,,,,
,rolled_CUSP3,,,,,,,,,,,,,,,,
,rolled_plain_adversarial_CUSP4,,,,,,,,,,,,,,,,
,rolled_plain_adversarial_CUSP5,,,,,,,,,,,,,,,,
,rolled_plain_adversarial_CUSP6,,,,,,,,,,,,,,,,
,rolled_iran_new,,,,,,,,,,,,,,,,
,rolled_plain_adversarial_MARL2,,,,,,,,,,,,,,,,
,20231101_193803,,,,,,,,,,,,,,,,
,knife_clean_paper_towel,,,,,,,,clean,,,,,,,,
,knife_clean_paper_towel_2,,,,,,,,clean,,,,,,,,
,knife_clean_table,,,,,,,,clean,,,,,,,,
,knife_dirty_paper_towel,,,,,,,,dirty,,,,,,,,
,knife_dirty_table,,,,,,,,dirty,,,,,,,,
,knife_dirty_table_2,,,,,,,,dirty,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,0:00,,1,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,0:26,,2,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,0:44,,3,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,1:51,,4,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,2:10,,5,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,3:13,,6,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.51.03,3:36,,7,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,0:00,,1,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,1:17,,2,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,1:42,,3,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,2:41,,4,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,3:05,,5,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,4:40,,6,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-19.04.04,5:31,,7,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,0:00,,1,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,0:19,,2,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,0:43,,3,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,2:10,,4,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,2:30,,5,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,3:55,,6,,,,,,,,,,,,,
oatmeal,oatmeal_2023.11.03-18.43.03,4:25,,7,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,0:00,,1,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,0:09,,2,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,0:52,,3,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,1:31,,4,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,1:40,,5,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,1:49,,6,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.31.43,1:57,,7,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,0:00,,1,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,0:21,,2,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,1:11,,3,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,1:44,,4,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,1:58,,5,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,2:04,,6,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.49.08,2:15,,7,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,0:00,,1,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,0:10,,2,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,1:10,,3,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,2:05,,4,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,2:18,,5,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,2:23,,6,,,,,,,,,,,,,
quesadilla,quesadilla_ 2023.11.03-19.45.06,2:32,,7,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,0:00,,1,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,0:20,,2,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,1:55,,3,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,2:31,,4,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,2:47,,5,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,2:56,,6,,,,,,,,,,,,,
quesadilla,quesadilla_2023.11.03-19.36.01,3:12,,7,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,
tea,,,,,,,,,,,,,,,,,